Dim1,Dim2,tumor_class
-114.44492261761062,76.49692400787684,BRCA
-44.42025017724319,3.3990480447801095,COAD
25.21599484739409,32.87283033962174,LUAD
-5.270503698612996,19.39086187126531,LUAD
-28.816356172089108,42.91818596587336,BRCA
-6.895380617405388,-66.96567511907931,BRCA
-39.6382257772312,-58.21218582844457,BRCA
-6.484237527887203,25.547567795928284,PRAD
-33.296271897565475,-43.318098304791015,BRCA
-16.9108276705418,-51.0069436070983,BRCA
88.66281271527843,17.881362316089184,KIRC
-17.521530204666707,47.749132039573716,LUAD
20.13965563385884,-27.66948953229676,LUAD
88.68457198395795,31.77230132247618,KIRC
94.32095634287195,12.104909965553707,KIRC
-2.022463039596376,19.366545971421324,LUAD
32.44157350856154,79.9103337183246,KIRC
-78.25573346918205,18.773117746662475,COAD
12.528001505171117,-18.12129275311784,BRCA
-86.18955606627154,39.10754429911172,COAD
112.94496280008931,-0.7908460075865361,KIRC
-0.8977994637496024,-76.32632388925353,BRCA
4.81743249060463,-65.21301052825254,BRCA
-8.357210548018319,17.316531590305264,PRAD
-2.3093957540238677,-19.640816001222614,PRAD
-56.8816324125639,9.013291452003848,PRAD
11.650794695821695,25.87410489007885,LUAD
-34.68038557568235,35.91916975564266,PRAD
-18.01780922925691,-27.91946945311453,PRAD
-76.03852894935395,1.8385709971446642,COAD
-25.424897719070106,-59.70000098977704,BRCA
26.68510015888335,-65.13238723241217,BRCA
-51.65977858112011,20.909131919263025,COAD
-30.006627967578492,13.514449512085674,LUAD
74.12683357213533,27.534799274482726,KIRC
4.868586127797094,-50.48516108198403,BRCA
68.61334707760513,47.04383117266401,KIRC
-63.88171608512648,16.40994840386933,COAD
21.88923810215556,-36.23708906193732,BRCA
9.533320835017996,-60.76338457288081,BRCA
-11.896444713447917,14.719734092530246,BRCA
5.020058927226335,-42.4701065802344,PRAD
13.537751110107559,20.29330336828691,LUAD
86.64048928325539,7.588132757694273,KIRC
4.96750111631368,-62.907222413004504,BRCA
5.602172617300894,-44.65919971411785,PRAD
26.945759939235266,63.02730892593467,KIRC
-25.60368201633429,10.361276905361695,PRAD
5.321669850161142,-32.37700279476155,BRCA
-6.0067300516792015,34.278067662390626,LUAD
64.53226518662066,60.742084047566635,KIRC
-23.8766113828141,25.117791297382915,PRAD
24.880320617780345,32.995466721788766,LUAD
-1.0394752947443442,9.594483442993203,PRAD
-6.386872101352234,25.61459864830302,PRAD
-96.5601414589456,65.300426587375,BRCA
90.34676784751136,51.23257380139695,KIRC
-20.795521999597543,31.367171378535794,PRAD
1.8773809377587212,35.94266424862931,LUAD
-54.53133213706963,10.229488235720547,COAD
-33.70661801727258,20.68067719950275,COAD
13.489277059702875,-131.58412777016494,BRCA
1.878617824585815,-22.015294570415495,BRCA
-9.55824208317413,-53.38491339083549,BRCA
-3.8674522847357378,-19.97670853870784,LUAD
89.61488891035057,15.976652826757702,KIRC
60.809923915404305,65.51509510666034,KIRC
85.07106405321683,28.329214321232097,KIRC
-25.842894616840994,-17.952774428527285,BRCA
0.7070130278939778,-2.9921593595134626,LUAD
102.39747567846432,11.055190878831334,KIRC
-12.337671078804613,-0.6185020104566971,PRAD
7.5768399082434446,-55.69799636167009,BRCA
-4.973037443946305,23.094665280284765,LUAD
-56.363743129858776,95.6921059515289,PRAD
26.427965918579268,-59.42613532485472,BRCA
-51.27739820729512,13.85299732075963,PRAD
-43.10858612420207,-38.72873977444591,BRCA
55.616058081385525,87.99311216894904,KIRC
-27.69976895014017,-19.7891210051124,BRCA
15.531628332312799,1.4231216642506055,COAD
-15.160963654342078,1.223684286884368,PRAD
-2.582946085408072,27.28107346552718,PRAD
104.7545281110437,0.20729993232848715,KIRC
10.026205392889194,10.643522549289633,PRAD
34.57194123257059,95.45198362164764,KIRC
1.2201515992401628,-64.04228920073217,BRCA
2.88821353023852,18.861976105865782,LUAD
5.052774129012438,21.806030104128173,LUAD
-22.345285970973933,-30.37800774331528,BRCA
-44.33978589490995,94.10438822634109,BRCA
78.69814954446336,36.259330032266256,KIRC
2.584358890051589,-45.24806582185177,BRCA
-38.94930704759601,16.07144016159564,BRCA
40.907402183368426,-76.50248552382033,BRCA
-51.25308048071391,0.386109379412201,BRCA
80.65602929126212,45.934501521946615,KIRC
55.59070305029672,98.81919421970561,KIRC
-2.3748696825137676,20.02561568922892,PRAD
-54.873232511213764,4.650011925925015,COAD
93.70300519386409,15.873982576218864,KIRC
-38.006385017718635,13.922856664217571,BRCA
-26.013811261266063,89.67602547377385,BRCA
60.74302845663338,38.35414423203165,KIRC
1.1332705251835342,-57.87867323358115,BRCA
9.913975633229349,2.1419838964897604,LUAD
-25.532847588631242,-24.269474984479487,BRCA
-39.85793973804597,-18.961422984626356,BRCA
22.88841028312906,-35.809941980706796,PRAD
-27.08008027133261,64.21865349113274,BRCA
-32.08072059352036,5.183525738929872,PRAD
-23.46897920749844,0.11332966081353447,BRCA
-96.41886572916975,18.54011599170377,COAD
-6.680486458397176,-21.530484617465437,BRCA
-25.959004832057566,-48.77905120962951,BRCA
80.9961276045429,-8.361362216719495,KIRC
-11.288032137775163,-15.003970768842631,LUAD
-23.918862797401655,-43.97838494214523,BRCA
-12.137627368423534,-49.68022472607669,BRCA
-4.626584254862812,-11.590461782743617,PRAD
-2.2542887006114753,-67.61962329396871,BRCA
-29.334163956572734,34.65434882171763,PRAD
4.113329391284327,4.510851249425998,COAD
-3.566239989978724,-72.44490917276403,BRCA
-18.420494942831834,2.769610199185864,BRCA
4.301458117238766,-43.383013467716864,BRCA
18.13638515462168,-14.317591351124776,LUAD
19.840168814970383,-121.23634104836198,BRCA
-18.201234730921545,26.463712773159312,LUAD
-16.313474346037207,5.62586459390023,BRCA
12.856652342549658,-8.723546193159777,LUAD
59.19453702127437,65.18844864262061,KIRC
94.22526026771399,21.558269906174733,KIRC
-38.563453943748975,-7.018863882206949,COAD
-24.531018484644637,8.49134523822873,COAD
18.58273396663513,-74.51779523264656,BRCA
38.912115954046456,-45.59714614342688,BRCA
-17.24731792003088,-32.47128766963118,BRCA
-35.91148968499041,13.495304786337044,LUAD
30.34410387105292,-46.74616619106605,BRCA
-10.522019662779044,8.043348069253454,LUAD
25.45148140545674,29.257570430931644,KIRC
-6.033064554842419,-2.3226321868642423,BRCA
10.508868068013008,14.224283388992744,LUAD
53.43603220038785,89.34232258167809,KIRC
-38.172675808284176,14.324806308389864,LUAD
-2.5696465888576916,-8.347761786640707,LUAD
-25.729477191439745,23.008107921501736,LUAD
97.73955824016187,9.591401146422006,KIRC
21.91206031876654,-50.2785260791024,BRCA
-102.65683628476566,95.84843419357453,PRAD
-32.493999958979835,-13.252542342993557,BRCA
-38.55663239138341,-3.019436450291336,BRCA
76.99634491125805,29.51432784194218,KIRC
-18.70982059834679,-72.31824848215425,BRCA
-24.948700464885242,-39.67367580310725,PRAD
14.860838164597107,47.42027363911258,KIRC
-15.457244351322908,-52.00043798933164,BRCA
25.992439010724354,-85.19618544173565,BRCA
-17.61769472880427,-77.49203277698783,BRCA
-28.51886080080337,-47.55303494257388,BRCA
-9.920445906175411,-22.878515328710318,PRAD
28.32139604613964,-24.36960122553081,LUAD
-12.417385198454111,-42.321572057254855,BRCA
-29.41555438157797,28.5262828021513,LUAD
-4.133089738789182,15.69001742104032,COAD
-30.814757439812688,33.52642176363134,PRAD
-22.344556633473353,4.052355269426153,PRAD
