PC1,PC2,class
-114.44492278326446,76.49692297149238,BRCA
-44.42025022915981,3.3990484327027857,COAD
25.21599505918052,32.872826536086286,LUAD
-5.270503761245172,19.390861213749815,LUAD
-28.816356383849364,42.91818612259293,BRCA
-6.895380625877102,-66.96567479089882,BRCA
-39.63822566924674,-58.21218566041869,BRCA
-6.484237443830888,25.547567898410087,PRAD
-33.29627153130122,-43.31809997347977,BRCA
-16.91082755729542,-51.006944954226284,BRCA
88.66281267502009,17.88135977998312,KIRC
-17.521530254003416,47.74912940091531,LUAD
20.139655734530898,-27.66948893404197,LUAD
88.68457199864602,31.772299684520505,KIRC
94.32095613800278,12.104909724538777,KIRC
-2.022462962567941,19.366545657181316,LUAD
32.44157347113763,79.91033739808483,KIRC
-78.2557334745713,18.773117259686305,COAD
12.528001704211912,-18.121293999457674,BRCA
-86.18955617725989,39.107544873047594,COAD
112.94496283342487,-0.7908481930684919,KIRC
-0.8977994087059139,-76.326323393333,BRCA
4.817432444997833,-65.21300877818499,BRCA
-8.357210401334285,17.31653074042094,PRAD
-2.3093958129810037,-19.640815236815364,PRAD
-56.88163262848807,9.013292603744972,PRAD
11.650794691213493,25.87410718585816,LUAD
-34.68038571350435,35.919170798166945,PRAD
-18.017809236161835,-27.919469748928332,PRAD
-76.03852878257365,1.8385696451925586,COAD
-25.424897783312726,-59.700001558613096,BRCA
26.685100145980606,-65.13238892397032,BRCA
-51.65977840592477,20.909132435509736,COAD
-30.006627889217647,13.514446760848397,LUAD
74.12683341345037,27.534801619566355,KIRC
4.8685861194251645,-50.48516080070581,BRCA
68.61334720981253,47.04383149274369,KIRC
-63.881715980739365,16.409947018177956,COAD
21.88923821630026,-36.2370914595043,BRCA
9.533320718408403,-60.76338363786537,BRCA
-11.89644486819471,14.719734886216413,BRCA
5.020058872854946,-42.47010580430295,PRAD
13.537751165731944,20.293301397440615,LUAD
86.64048918882008,7.588133791158899,KIRC
4.967501242607568,-62.907222795501134,BRCA
5.602172683481896,-44.659200623396956,PRAD
26.94575999114287,63.02731482224715,KIRC
-25.603682006309707,10.361279761095053,PRAD
5.3216700562683705,-32.37700475481349,BRCA
-6.006729556812784,34.2780644362462,LUAD
64.53226497187309,60.74208581327717,KIRC
-23.876611286227703,25.11779016672841,PRAD
24.880320688246805,32.99546672018492,LUAD
-1.0394752765506987,9.594483608299276,PRAD
-6.386872071730532,25.614598070558703,PRAD
-96.56014107830164,65.3004240235956,BRCA
90.34676765052868,51.23257460874673,KIRC
-20.79552212084733,31.36717187937156,PRAD
1.8773811060298662,35.94266414121917,LUAD
-54.531332371296244,10.229490954534478,COAD
-33.70661806337243,20.68067735099026,COAD
13.489276878115735,-131.58412855005216,BRCA
1.8786179002595835,-22.015295213901645,BRCA
-9.558242131444299,-53.3849112051561,BRCA
-3.8674522376378717,-19.97671184515577,LUAD
89.61488884444653,15.976653803514877,KIRC
60.809923621174036,65.51509753876377,KIRC
85.07106404343172,28.329216132294764,KIRC
-25.84289465618696,-17.95277353496659,BRCA
0.7070128081300163,-2.9921581412181535,LUAD
102.39747582486527,11.055189274775085,KIRC
-12.337671145359817,-0.6185011255687889,PRAD
7.576839826812996,-55.69799741023539,BRCA
-4.9730375140133285,23.09466711601365,LUAD
-56.363743431194564,95.69210815680648,PRAD
26.42796598712771,-59.42613556097329,BRCA
-51.277398194130924,13.852998323143378,PRAD
-43.108586084401466,-38.728740563261894,BRCA
55.61605800446304,87.99311432190692,KIRC
-27.699768801468064,-19.789122046410107,BRCA
15.531628427299623,1.4231210201123108,COAD
-15.160963631212976,1.2236849194872788,PRAD
-2.5829460365105525,27.281073115754754,PRAD
104.75452812599308,0.20729814180265782,KIRC
10.026205411620706,10.643522402885486,PRAD
34.57194104390354,95.45198788543169,KIRC
1.220151710332384,-64.04228692602832,BRCA
2.8882136114347765,18.861976235732882,LUAD
5.0527741050251045,21.80602983391168,LUAD
-22.345286279816822,-30.378005337409263,BRCA
-44.33978573874987,94.1043868837611,BRCA
78.6981495468073,36.259330488355324,KIRC
2.5843588621751765,-45.248064519455234,BRCA
-38.94930708312048,16.071440457280858,BRCA
40.90740248384823,-76.50248834782205,BRCA
-51.25308038032684,0.3861068957063425,BRCA
80.65602910757907,45.93450144859584,KIRC
55.59070272955178,98.81919825270364,KIRC
-2.3748695127165838,20.025615397472343,PRAD
-54.873232380418614,4.6500123521003385,COAD
93.70300517589168,15.873980248799858,KIRC
-38.00638478910928,13.922856761549957,BRCA
-26.013811144639302,89.67602162241167,BRCA
60.743028456282204,38.354147089546295,KIRC
1.1332704318262226,-57.87867022279756,BRCA
9.913975609207489,2.141983096084021,LUAD
-25.532848009549983,-24.269469849830532,BRCA
-39.857939741595885,-18.961422574703388,BRCA
22.888410348374624,-35.8099422292036,PRAD
-27.08008005760719,64.21865036343132,BRCA
-32.080720583768205,5.183525820534002,PRAD
-23.468979146359036,0.11333114207712683,BRCA
-96.41886554788785,18.540114604306275,COAD
-6.680486427916324,-21.530485201038267,BRCA
-25.959004823210417,-48.779051567822464,BRCA
80.9961275939326,-8.361360397684358,KIRC
-11.288032158834113,-15.003974042821383,LUAD
-23.918863214895588,-43.97838171068019,BRCA
-12.137627335899365,-49.680224165880794,BRCA
-4.62658414896059,-11.590461494252564,PRAD
-2.2542887375021037,-67.61962202874221,BRCA
-29.334163924711923,34.654349989700776,PRAD
4.11332935749066,4.510850302757971,COAD
-3.5662400179949447,-72.44490969483888,BRCA
-18.420495172776487,2.7696115529971364,BRCA
4.301458231571693,-43.3830133612968,BRCA
18.13638487543587,-14.317591978061671,LUAD
19.840168184271466,-121.23633602307893,BRCA
-18.20123465953545,26.463713410240544,LUAD
-16.31347471596932,5.625865110590891,BRCA
12.856652300979652,-8.723546251141382,LUAD
59.19453703593575,65.18845087497638,KIRC
94.22526028588977,21.55826784707737,KIRC
-38.5634537403429,-7.018863587284122,COAD
-24.531018522076366,8.491344597944112,COAD
18.582733980200565,-74.51779397590056,BRCA
38.91211605437612,-45.59714752417544,BRCA
-17.247317996367205,-32.47128577341619,BRCA
-35.91148972762556,13.495305720955514,LUAD
30.344103820529483,-46.74616641811198,BRCA
-10.5220196123714,8.043344623631148,LUAD
25.451481353418774,29.25757427540945,KIRC
-6.033064647764296,-2.322633128025834,BRCA
10.50886821414063,14.224284086314718,LUAD
53.43603215486546,89.3423217462453,KIRC
-38.1726758732422,14.32480771880917,LUAD
-2.5696467070659246,-8.347760829703608,LUAD
-25.72947740982187,23.008110581527053,LUAD
97.73955830659007,9.591399963061928,KIRC
21.912060223825574,-50.27852556653365,BRCA
-102.65683619967743,95.8484315144353,PRAD
-32.493999838599315,-13.252540298064792,BRCA
-38.55663229579857,-3.019436407163176,BRCA
76.99634476574323,29.514330062337898,KIRC
-18.709820715309373,-72.31824706268648,BRCA
-24.948700362709552,-39.67367629833804,PRAD
14.860838218190505,47.42027340456707,KIRC
-15.457244284553315,-52.00043888704613,BRCA
25.99243890777336,-85.19618470953063,BRCA
-17.617694773595403,-77.49203202638769,BRCA
-28.518860687917126,-47.55303500078361,BRCA
-9.920445952178358,-22.87851469302931,PRAD
28.3213961531097,-24.36960101902739,LUAD
-12.417385022696191,-42.32157346899066,BRCA
-29.415554499040702,28.526281063992734,LUAD
-4.13308957734763,15.690013885812062,COAD
-30.814757476633783,33.5264225436976,PRAD
-22.34455670954341,4.052356310044902,PRAD
